CPA_Ver_22_ID	CPA_Ver_22_Code	CPA_Ver_22_Heading	HS_KEY	HS_2022_CODE	HS_2022_SelfText	Durability_Indicator
"201362"	"20.13.62"	"Cyanides, cyanide oxides and complex cyanides; fulminates, cyanates and thiocyanates; silicates; borates; perborates; other salts of inorganic acids or peroxoacids"	"284210000080"	"2842 10 00"	"Double or complex silicates of inorganic acids or peroxoacids, incl. aluminosilicates whether or not chemically defined (excl. inorganic or organic compounds of mercury whether or not chemically defined)"	
"201362"	"20.13.62"	"Cyanides, cyanide oxides and complex cyanides; fulminates, cyanates and thiocyanates; silicates; borates; perborates; other salts of inorganic acids or peroxoacids"	"284290100080"	"2842 90 10"	"Salts, double salts or complex salts of selenium or tellurium acids"	
"201363"	"20.13.63"	"Hydrogen peroxide"	"284700000080"	"2847 00 00"	"Hydrogen peroxide, whether or not solidified with urea"	
"201364"	"20.13.64"	"Phosphides, carbides, hydrides, nitrides, azides, silicides and borides"	"284910000080"	"2849 10 00"	"Carbides of calcium, whether or not chemically defined"	
"201364"	"20.13.64"	"Phosphides, carbides, hydrides, nitrides, azides, silicides and borides"	"284920000080"	"2849 20 00"	"Carbides of silicon, whether or not chemically defined"	
"201364"	"20.13.64"	"Phosphides, carbides, hydrides, nitrides, azides, silicides and borides"	"284990100080"	"2849 90 10"	"Carbides of boron, whether or not chemically defined"	
"201364"	"20.13.64"	"Phosphides, carbides, hydrides, nitrides, azides, silicides and borides"	"285000200080"	"2850 00 20"	"Hydrides and nitrides, whether or not chemically defined (excl. compounds which are also carbides of heading 2849, and inorganic or organic compounds of mercury)"	
"201365"	"20.13.65"	"Compounds of rare earth metals, of yttrium or of scandium"	"284610000080"	"2846 10 00"	"Cerium compounds"	
"201365"	"20.13.65"	"Compounds of rare earth metals, of yttrium or of scandium"	"284690300080"	"2846 90 30"	"Scandium compounds, inorganic or organic"	
"201366"	"20.13.66"	"Sulphur, except sublimed sulphur, precipitated sulphur and colloidal sulphur"	"250300100080"	"2503 00 10"	"Crude or unrefined sulphur (excl. sublimed sulphur, precipitated sulphur and colloidal sulphur)"	
"201367"	"20.13.67"	"Roasted iron pyrites"	"260120000080"	"2601 20 00"	"Roasted iron pyrites"	
"201368"	"20.13.68"	"Piezo-electric quartz; other synthetic or reconstructed precious or semi-precious stones, unworked"	"710410000080"	"7104 10 00"	"Quartz, piezoelectric, of synthetic or reconstructed stone whether or not worked or graded, but not mounted or set"	
"201368"	"20.13.68"	"Piezo-electric quartz; other synthetic or reconstructed precious or semi-precious stones, unworked"	"710421000080"	"7104 21 00"	"Diamonds, synthetic or reconstructed, unworked or simply sawn or roughly shaped"	
"201368"	"20.13.68"	"Piezo-electric quartz; other synthetic or reconstructed precious or semi-precious stones, unworked"	"710429000080"	"7104 29 00"	"Precious and semi-precious stones, synthetic or reconstructed, unworked or simply sawn or roughly shaped, whether or not graded (excl. piezoelectric quartz and diamonds)"	
"201411"	"20.14.11"	"Acyclic hydrocarbons"	"290110000080"	"2901 10 00"	"Saturated acyclic hydrocarbons"	
"201411"	"20.14.11"	"Acyclic hydrocarbons"	"290121000080"	"2901 21 00"	"Ethylene"	
"201411"	"20.14.11"	"Acyclic hydrocarbons"	"290122000080"	"2901 22 00"	"Propene "propylene""	
"201411"	"20.14.11"	"Acyclic hydrocarbons"	"290123000080"	"2901 23 00"	"Butene "butylene" and isomers thereof"	
"201411"	"20.14.11"	"Acyclic hydrocarbons"	"290124000080"	"2901 24 00"	"Buta-1,3-diene and isoprene"	
"201411"	"20.14.11"	"Acyclic hydrocarbons"	"290129000080"	"2901 29 00"	"Hydrocarbons, acyclic, unsaturated (excl. ethylene, propene "propylene", butene "butylene" and isomers thereof and Buta-1,3-diene and isoprene)"	
"201412"	"20.14.12"	"Cyclic hydrocarbons"	"290211000080"	"2902 11 00"	"Cyclohexane"	
"201412"	"20.14.12"	"Cyclic hydrocarbons"	"290219000080"	"2902 19 00"	"Cyclanes, cyclenes and cycloterpenes (excl. cyclohexane)"	
"201412"	"20.14.12"	"Cyclic hydrocarbons"	"290220000080"	"2902 20 00"	"Benzene"	
"201412"	"20.14.12"	"Cyclic hydrocarbons"	"290230000080"	"2902 30 00"	"Toluene"	
"201412"	"20.14.12"	"Cyclic hydrocarbons"	"290241000080"	"2902 41 00"	"o-Xylene"	
"201412"	"20.14.12"	"Cyclic hydrocarbons"	"290242000080"	"2902 42 00"	"m-Xylene"	
"201412"	"20.14.12"	"Cyclic hydrocarbons"	"290243000080"	"2902 43 00"	"p-Xylene"	
"201412"	"20.14.12"	"Cyclic hydrocarbons"	"290244000080"	"2902 44 00"	"Mixed xylene isomers"	
"201412"	"20.14.12"	"Cyclic hydrocarbons"	"290250000080"	"2902 50 00"	"Styrene"	
"201412"	"20.14.12"	"Cyclic hydrocarbons"	"290260000080"	"2902 60 00"	"Ethylbenzene"	
"201412"	"20.14.12"	"Cyclic hydrocarbons"	"290270000080"	"2902 70 00"	"Cumene"	
"201412"	"20.14.12"	"Cyclic hydrocarbons"	"290290000080"	"2902 90 00"	"Cyclic hydrocarbons (excl. cyclanes, cyclenes, benzene, toluene, xylenes, styrene, ethylbenzene and cumene)"	
"201413"	"20.14.13"	"Chlorinated derivatives of acyclic hydrocarbons"	"290311000080"	"2903 11 00"	"Chloromethane "methyl chloride" and chloroethane "ethyl chloride""	
"201413"	"20.14.13"	"Chlorinated derivatives of acyclic hydrocarbons"	"290312000080"	"2903 12 00"	"Dichloromethane "methylene chloride""	
"201413"	"20.14.13"	"Chlorinated derivatives of acyclic hydrocarbons"	"290313000080"	"2903 13 00"	"Chloroform "trichloromethane""	
"201413"	"20.14.13"	"Chlorinated derivatives of acyclic hydrocarbons"	"290314000080"	"2903 14 00"	"Carbon tetrachloride"	
"201413"	"20.14.13"	"Chlorinated derivatives of acyclic hydrocarbons"	"290315000080"	"2903 15 00"	"Ethylene dichloride "ISO" "1,2 dichloroethane""	
"201413"	"20.14.13"	"Chlorinated derivatives of acyclic hydrocarbons"	"290319000080"	"2903 19 00"	"Saturated chlorinated derivatives of acyclic hydrocarbons (excl. chloromethane [methyl chloride], chloroethane [ethyl chloride], dichloromethane [methylene chloride], chloroform [trichloromethane], carbon tetrachloride and ethylene dichloride [ISO] [1,2 dichloroethane])"	
"201413"	"20.14.13"	"Chlorinated derivatives of acyclic hydrocarbons"	"290321000080"	"2903 21 00"	"Vinyl chloride "chloroethylene""	
"201413"	"20.14.13"	"Chlorinated derivatives of acyclic hydrocarbons"	"290322000080"	"2903 22 00"	"Trichloroethylene"	
"201413"	"20.14.13"	"Chlorinated derivatives of acyclic hydrocarbons"	"290323000080"	"2903 23 00"	"Tetrachloroethylene "perchloroethylene""	
"201413"	"20.14.13"	"Chlorinated derivatives of acyclic hydrocarbons"	"290329000080"	"2903 29 00"	"Unsaturated chlorinated derivatives of acyclic hydrocarbons (excl. vinyl chloride "chloroethylene", trichloroethylene and tetrachloroethylene "perchloroethylene")"	
"201414"	"20.14.14"	"Sulphonated, nitrated or nitrosated derivatives of hydrocarbons, whether or not halogenated"	"290410000080"	"2904 10 00"	"Derivatives of hydrocarbons containing only sulpho groups, their salts and ethyl esters"	
